Book,Author,Units_Sold,Price_per_Unit,Age_Group,Gender,Country,Customer_Type,Total_Sales,Cost_per_Unit,Total_Cost,Profit,Profit_Margin (%)
Grokking Deep Learning - Trask,Seth Weidman,26,32.52,26-35,Other,India,Professional,845.5200000000001,21.911319215589604,569.6942996053297,275.82570039467043,32.6220196322583
Generative Deep Learning - Foster,Eli Stevens,5,61.37,36-45,Female,Netherlands,Student,306.84999999999997,40.635434045320416,203.17717022660207,103.6728297733979,33.78615928740359
Fundamentals of Deep Learning - Buduma,Aston Zhang,35,49.28,36-45,Other,India,Professional,1724.8,27.130912431990915,949.581935119682,775.2180648803179,44.94538873378467
Deep Learning with PyTorch - Stevens,Francois Chollet,28,76.81,18-25,Other,India,Professional,2150.6800000000003,40.808683752139125,1142.6431450598955,1008.0368549401048,46.87061092027195
Fundamentals of Deep Learning - Buduma,Francois Chollet,29,57.1,36-45,Female,UK,Student,1655.9,28.65893455455533,831.1091020821045,824.7908979178956,49.80922144561239
Hands-On Machine Learning - Geron,Michael Nielsen,9,76.98,26-35,Other,Canada,Professional,692.82,47.397035020403806,426.57331518363424,266.2466848163658,38.429416705113276
Hands-On Machine Learning - Geron,Eli Stevens,38,41.02,36-45,Other,Australia,Professional,1558.7600000000002,19.939659554296814,757.707063063279,801.0529369367213,51.3903960158537
Generative Deep Learning - Foster,Ian Goodfellow,6,66.29,60+,Male,Netherlands,Professional,397.74,31.485514829091315,188.9130889745479,208.82691102545212,52.503371807072995
Deep Learning from Scratch - Weidman,Eli Stevens,19,60.86,36-45,Male,India,Professional,1156.34,30.848410575675814,586.1198009378404,570.2201990621595,49.3125031618866
Grokking Deep Learning - Trask,Eli Stevens,44,66.97,26-35,Male,Australia,Researcher,2946.68,30.348427707751814,1335.3308191410797,1611.3491808589201,54.68354829363623
Generative Deep Learning - Foster,Eli Stevens,11,40.73,18-25,Male,Canada,Professional,448.03,24.78566903104133,272.6423593414546,175.38764065854537,39.14640552162698
Neural Networks and Deep Learning - Nielsen,Seth Weidman,2,63.25,46-60,Other,Netherlands,Engineer,126.5,36.99316632104836,73.98633264209673,52.51366735790327,41.51278052008164
Deep Learning with Python - Chollet,Eli Stevens,47,54.9,36-45,Female,France,Professional,2580.2999999999997,29.91300945688794,1405.9114444737334,1174.3885555262664,45.51364397652469
Grokking Deep Learning - Trask,Andrew Trask,44,67.14,26-35,Other,India,Student,2954.16,34.71794184588623,1527.5894412189941,1426.5705587810057,48.29022662215336
Grokking Deep Learning - Trask,Francois Chollet,44,46.35,46-60,Other,Australia,Engineer,2039.4,31.180514658979053,1371.9426449950784,667.4573550049217,32.72812371309806
Neural Networks and Deep Learning - Nielsen,Michael Nielsen,9,74.5,46-60,Other,Germany,Researcher,670.5,30.450916594506506,274.0582493505585,396.4417506494415,59.12628645032684
Neural Networks and Deep Learning - Nielsen,Andrew Trask,21,34.22,60+,Female,Netherlands,Engineer,718.62,21.583660094845932,453.2568619917646,265.3631380082354,36.92676769478103
Deep Learning - Goodfellow,Michael Nielsen,24,70.36,46-60,Male,Netherlands,Engineer,1688.6399999999999,47.18150724047554,1132.356173771413,556.2838262285868,32.94271284753333
Generative Deep Learning - Foster,Aurelien Geron,34,73.07,26-35,Other,Australia,Engineer,2484.3799999999997,39.0125387356834,1326.4263170132356,1157.953682986764,46.60936261710222
Neural Networks and Deep Learning - Nielsen,Michael Nielsen,22,70.86,26-35,Other,India,Student,1558.92,40.05057846768301,881.1127262890262,677.8072737109738,43.4792852558806
Hands-On Machine Learning - Geron,Francois Chollet,3,55.64,36-45,Male,USA,Student,166.92000000000002,38.020987878126974,114.06296363438092,52.857036365619095,31.666089363538873
Deep Learning with PyTorch - Stevens,Francois Chollet,12,51.92,36-45,Other,UK,Student,623.04,24.074434578087175,288.8932149370461,334.1467850629539,53.63167454143456
Deep Learning with Python - Chollet,Eli Stevens,28,79.81,36-45,Female,Germany,Researcher,2234.6800000000003,44.377588660508714,1242.572482494244,992.1075175057563,44.39595456645946
Generative Deep Learning - Foster,Nithin Buduma,30,41.46,46-60,Other,Germany,Student,1243.8,22.488581379220715,674.6574413766215,569.1425586233785,45.7583661861536
Dive into Deep Learning - Zhang,Aurelien Geron,26,57.34,46-60,Other,USA,Student,1490.8400000000001,27.38087032866611,711.9026285453189,778.9373714546813,52.24822056388889
Hands-On Machine Learning - Geron,Ian Goodfellow,48,63.53,60+,Male,India,Engineer,3049.44,41.01356837768106,1968.651282128691,1080.788717871309,35.442203088806764
Deep Learning from Scratch - Weidman,David Foster,21,65.04,36-45,Other,Netherlands,Student,1365.8400000000001,43.56900680502026,914.9491429054254,450.8908570945747,33.011982157102935
Neural Networks and Deep Learning - Nielsen,Michael Nielsen,28,40.2,18-25,Other,Netherlands,Professional,1125.6000000000001,25.5101069122458,714.2829935428824,411.3170064571177,36.54202260635373
Dive into Deep Learning - Zhang,Nithin Buduma,26,62.7,60+,Female,UK,Student,1630.2,28.754702053562326,747.6222533926205,882.5777466073796,54.13923117454175
Neural Networks and Deep Learning - Nielsen,Eli Stevens,33,70.92,18-25,Male,Germany,Researcher,2340.36,30.213663968927396,997.0509109746041,1343.3090890253961,57.397540934958556
Grokking Deep Learning - Trask,Seth Weidman,21,32.5,46-60,Male,UK,Researcher,682.5,18.90308373172709,396.9647583662689,285.5352416337311,41.836665440839724
Hands-On Machine Learning - Geron,Ian Goodfellow,35,75.58,60+,Female,Germany,Professional,2645.2999999999997,31.526566599801107,1103.4298309930386,1541.870169006961,58.28715718470349
Grokking Deep Learning - Trask,Aston Zhang,34,31.48,60+,Other,India,Researcher,1070.32,18.946167691542545,644.1697015124465,426.1502984875534,39.81522334325748
Deep Learning - Goodfellow,Nithin Buduma,41,47.8,26-35,Male,France,Researcher,1959.8,26.726283319492655,1095.777616099199,864.0223839008011,44.08727339018272
Grokking Deep Learning - Trask,Seth Weidman,47,30.79,46-60,Male,Germany,Engineer,1447.1299999999999,18.43815181335322,866.5931352276012,580.5368647723986,40.1164280176901
Deep Learning - Goodfellow,Aurelien Geron,18,33.86,46-60,Other,France,Professional,609.48,19.538954718734097,351.7011849372137,257.7788150627863,42.29487679050769
Deep Learning - Goodfellow,Eli Stevens,11,75.56,60+,Other,Germany,Engineer,831.1600000000001,39.80582184604196,437.86404030646156,393.2959596935385,47.31892291418481
Dive into Deep Learning - Zhang,Ian Goodfellow,23,47.74,46-60,Male,Netherlands,Engineer,1098.02,21.97296297396835,505.37814840127203,592.641851598728,53.973684595793145
Neural Networks and Deep Learning - Nielsen,Ian Goodfellow,48,51.24,60+,Other,Canada,Student,2459.52,25.19525323167883,1209.3721551205838,1250.1478448794162,50.82893592568535
Deep Learning from Scratch - Weidman,Ian Goodfellow,22,40.77,26-35,Male,India,Professional,896.94,22.723166523272305,499.9096635119907,397.03033648800937,44.2649827734307
Grokking Deep Learning - Trask,Aurelien Geron,17,59.85,60+,Other,USA,Student,1017.45,35.64429162144277,605.9529575645271,411.49704243547296,40.443957190571815
Hands-On Machine Learning - Geron,Michael Nielsen,5,59.74,46-60,Other,France,Student,298.7,37.86589462860452,189.3294731430226,109.37052685697739,36.615509493464145
Deep Learning - Goodfellow,Aston Zhang,44,48.61,46-60,Female,USA,Engineer,2138.84,30.63165058714265,1347.7926258342766,791.0473741657236,36.98487844652819
Neural Networks and Deep Learning - Nielsen,Aurelien Geron,11,46.65,60+,Other,India,Researcher,513.15,32.27277896193888,355.0005685813277,158.1494314186723,30.819337702167456
Deep Learning with Python - Chollet,David Foster,30,74.25,60+,Female,Australia,Professional,2227.5,36.067118268977445,1082.0135480693234,1145.4864519306766,51.42475654009772
Generative Deep Learning - Foster,Aston Zhang,15,49.16,60+,Other,USA,Researcher,737.4,20.712740724731766,310.6911108709765,426.7088891290235,57.86667875359689
Dive into Deep Learning - Zhang,Francois Chollet,27,54.68,36-45,Male,India,Engineer,1476.36,27.54215637062866,743.6382220069738,732.7217779930261,49.63029193374422
Deep Learning from Scratch - Weidman,Eli Stevens,35,44.17,46-60,Male,Netherlands,Engineer,1545.95,27.517395091194242,963.1088281917985,582.8411718082016,37.7011657432777
Fundamentals of Deep Learning - Buduma,Aurelien Geron,33,69.34,46-60,Other,USA,Engineer,2288.2200000000003,36.849598564794604,1216.036752638222,1072.1832473617783,46.85665046900115
Dive into Deep Learning - Zhang,Seth Weidman,20,49.87,36-45,Other,France,Engineer,997.4,32.182932710048306,643.6586542009661,353.74134579903387,35.46634708231741
Deep Learning with Python - Chollet,Aston Zhang,16,55.68,60+,Male,Canada,Engineer,890.88,31.447947604067192,503.16716166507507,387.7128383349249,43.52020904441956
Generative Deep Learning - Foster,David Foster,34,42.67,26-35,Other,USA,Engineer,1450.78,28.970263841393066,984.9889706073643,465.79102939263566,32.10624832108491
Deep Learning with Python - Chollet,Francois Chollet,2,79.38,60+,Female,France,Researcher,158.76,54.32442000776582,108.64884001553165,50.111159984468344,31.564096740027935
Grokking Deep Learning - Trask,Michael Nielsen,35,44.57,60+,Female,Germany,Student,1559.95,18.75467054997669,656.4134692491842,903.5365307508158,57.92086481943753
Deep Learning - Goodfellow,Seth Weidman,40,68.54,36-45,Female,India,Researcher,2741.6000000000004,36.80077314736687,1472.0309258946747,1269.5690741053256,46.307596808627274
Deep Learning from Scratch - Weidman,Aston Zhang,28,51.37,46-60,Female,UK,Professional,1438.36,29.94391812291709,838.4297074416785,599.9302925583214,41.70932816251297
Deep Learning with PyTorch - Stevens,Eli Stevens,47,40.31,60+,Female,Australia,Researcher,1894.5700000000002,19.21826663604209,903.2585318939783,991.3114681060218,52.32382377563361
Deep Learning - Goodfellow,Seth Weidman,39,69.99,46-60,Other,Netherlands,Engineer,2729.6099999999997,36.54339113662044,1425.1922543281974,1304.4177456718023,47.78769661863059
Deep Learning with PyTorch - Stevens,Francois Chollet,6,46.68,18-25,Other,UK,Researcher,280.08,28.162252301812245,168.97351381087347,111.10648618912651,39.66955376646905
Generative Deep Learning - Foster,Seth Weidman,9,73.26,46-60,Female,Netherlands,Student,659.34,34.28716483877219,308.5844835489497,350.7555164510503,53.19797319304915
Neural Networks and Deep Learning - Nielsen,Andrew Trask,20,75.76,26-35,Other,India,Professional,1515.2,43.98583219040336,879.7166438080671,635.4833561919329,41.940559410766426
Fundamentals of Deep Learning - Buduma,Nithin Buduma,1,72.99,26-35,Other,Netherlands,Researcher,72.99,44.46801509331381,44.46801509331381,28.521984906686185,39.07656515507082
Hands-On Machine Learning - Geron,Michael Nielsen,8,31.75,60+,Female,Canada,Student,254.0,13.56197736318813,108.49581890550505,145.50418109449495,57.285110667123995
Deep Learning - Goodfellow,Francois Chollet,23,69.37,46-60,Other,USA,Researcher,1595.5100000000002,38.10208259584732,876.3478997044883,719.1621002955119,45.074120519176425
Deep Learning from Scratch - Weidman,Seth Weidman,3,50.57,60+,Other,Canada,Professional,151.71,24.219187133979897,72.65756140193969,79.05243859806032,52.107599102274285
Deep Learning with Python - Chollet,Nithin Buduma,4,73.69,36-45,Other,UK,Researcher,294.76,45.49000917204877,181.9600366881951,112.7999633118049,38.26840932005866
Deep Learning from Scratch - Weidman,Nithin Buduma,25,61.9,26-35,Female,Australia,Engineer,1547.5,28.280045793530984,707.0011448382746,840.4988551617254,54.31333474389179
Generative Deep Learning - Foster,Seth Weidman,47,71.68,60+,Other,France,Researcher,3368.9600000000005,47.858684135731444,2249.358154379378,1119.6018456206225,33.23286253385681
Deep Learning with PyTorch - Stevens,Eli Stevens,38,54.97,36-45,Male,Australia,Student,2088.86,29.094653580523726,1105.5968360599015,983.2631639400986,47.071759904450204
Deep Learning with Python - Chollet,Andrew Trask,15,56.75,60+,Male,India,Researcher,851.25,26.0710015909861,391.0650238647915,460.1849761352085,54.059909090773395
Hands-On Machine Learning - Geron,Aurelien Geron,21,37.22,46-60,Female,India,Student,781.62,19.778951378047775,415.35797893900326,366.26202106099674,46.85934610949013
Hands-On Machine Learning - Geron,Andrew Trask,35,69.2,46-60,Male,Canada,Professional,2422.0,36.16552051590504,1265.7932180566763,1156.2067819433237,47.737687115744166
Deep Learning - Goodfellow,Seth Weidman,46,50.97,46-60,Female,France,Researcher,2344.62,26.94659980961832,1239.5435912424427,1105.0764087575571,47.132431215188696
Generative Deep Learning - Foster,Michael Nielsen,14,55.0,46-60,Male,Canada,Professional,770.0,31.661761342707873,443.2646587979102,326.7353412020898,42.43316119507659
Neural Networks and Deep Learning - Nielsen,Aurelien Geron,36,69.25,18-25,Male,USA,Professional,2493.0,38.52738413507874,1386.9858288628348,1106.0141711371652,44.364788252593875
Generative Deep Learning - Foster,Francois Chollet,12,59.94,36-45,Male,Germany,Researcher,719.28,26.66929238188599,320.0315085826319,399.2484914173681,55.50668604957292
Deep Learning with PyTorch - Stevens,Andrew Trask,17,40.05,36-45,Female,France,Student,680.8499999999999,16.807932557849334,285.73485348343866,395.11514651656125,58.032627820600915
Deep Learning from Scratch - Weidman,Seth Weidman,39,59.51,46-60,Female,Germany,Professional,2320.89,36.82625400611492,1436.223906238482,884.6660937615179,38.11753653820379
Hands-On Machine Learning - Geron,Andrew Trask,9,50.38,18-25,Other,Australia,Professional,453.42,28.611569326620533,257.5041239395848,195.9158760604152,43.20847692215059
Deep Learning from Scratch - Weidman,Aurelien Geron,35,53.48,46-60,Female,USA,Researcher,1871.8,27.151808323063705,950.3132913072296,921.4867086927703,49.22997695762209
Deep Learning from Scratch - Weidman,David Foster,13,31.42,18-25,Male,Netherlands,Researcher,408.46000000000004,20.187580834866843,262.43855085326896,146.02144914673107,35.74926532505779
Deep Learning from Scratch - Weidman,Aston Zhang,15,40.5,46-60,Male,Netherlands,Researcher,607.5,20.914910462270626,313.72365693405936,293.77634306594064,48.3582457721713
Hands-On Machine Learning - Geron,Andrew Trask,18,44.05,26-35,Female,Germany,Researcher,792.9,28.138678659072024,506.4962158632964,286.40378413670356,36.12104731198178
Dive into Deep Learning - Zhang,Francois Chollet,33,65.65,26-35,Female,UK,Researcher,2166.4500000000003,32.28186693135622,1065.3016087347553,1101.148391265245,50.82731617462877
Grokking Deep Learning - Trask,Francois Chollet,6,30.57,60+,Female,Australia,Engineer,183.42000000000002,12.896064223787027,77.37638534272216,106.04361465727786,57.81464107364401
Deep Learning with PyTorch - Stevens,Ian Goodfellow,27,50.44,46-60,Other,Germany,Researcher,1361.8799999999999,34.288703846580525,925.7950038576741,436.08499614232574,32.020809186002126
Dive into Deep Learning - Zhang,Andrew Trask,23,76.2,36-45,Male,USA,Student,1752.6000000000001,39.499438815372194,908.4870927535604,844.1129072464397,48.163466121558805
Deep Learning with PyTorch - Stevens,Aston Zhang,27,35.59,60+,Other,Germany,Professional,960.9300000000001,22.699578600312808,612.8886222084458,348.0413777915543,36.21922281451867
Deep Learning with Python - Chollet,Eli Stevens,34,55.82,26-35,Other,India,Student,1897.88,27.00254765494071,918.0866202679841,979.793379732016,51.62567600333087
Generative Deep Learning - Foster,Nithin Buduma,46,69.33,46-60,Male,Canada,Student,3189.18,41.17574796705992,1894.0844064847563,1295.0955935152435,40.609046636290316
Generative Deep Learning - Foster,Aston Zhang,38,77.13,60+,Male,UK,Engineer,2930.9399999999996,51.059540296310566,1940.2625312598016,990.677468740198,33.80067380226815
Fundamentals of Deep Learning - Buduma,Nithin Buduma,14,67.34,46-60,Female,India,Researcher,942.76,27.777292539312285,388.882095550372,553.877904449628,58.75067932980058
Generative Deep Learning - Foster,Nithin Buduma,36,66.03,26-35,Female,India,Professional,2377.08,42.86606386266674,1543.1782990560027,833.9017009439972,35.08092705941732
Hands-On Machine Learning - Geron,David Foster,8,71.32,60+,Other,USA,Student,570.56,40.75224097437938,326.01792779503506,244.54207220496488,42.86000985084214
Neural Networks and Deep Learning - Nielsen,Ian Goodfellow,35,52.31,26-35,Female,Canada,Researcher,1830.8500000000001,30.457054234087177,1065.9968981930513,764.8531018069489,41.775847382742924
Deep Learning - Goodfellow,Aston Zhang,19,70.29,18-25,Female,Canada,Researcher,1335.5100000000002,39.14783276299576,743.8088224969194,591.7011775030808,44.30525997582052
Fundamentals of Deep Learning - Buduma,Aston Zhang,30,30.4,26-35,Male,France,Engineer,912.0,20.135212941946815,604.0563882584045,307.94361174159553,33.765746901490736
Deep Learning - Goodfellow,David Foster,14,76.23,46-60,Male,Australia,Engineer,1067.22,31.485277446621797,440.79388425270514,626.426115747295,58.69699928293088
Deep Learning with PyTorch - Stevens,Andrew Trask,20,52.17,36-45,Female,UK,Engineer,1043.4,24.95335535592756,499.0671071185512,544.332892881449,52.16914825392457
Deep Learning - Goodfellow,Andrew Trask,49,57.67,26-35,Male,Australia,Professional,2825.83,38.21956768480224,1872.75881655531,953.07118344469,33.727123834225345
Deep Learning - Goodfellow,Andrew Trask,25,42.74,36-45,Female,USA,Student,1068.5,26.74257659786474,668.5644149466185,399.9355850533815,37.42962892404132
Fundamentals of Deep Learning - Buduma,Michael Nielsen,40,67.13,18-25,Male,UK,Engineer,2685.2,27.207355880836943,1088.2942352334776,1596.9057647665222,59.470645194641826
Deep Learning with Python - Chollet,Nithin Buduma,24,33.83,60+,Male,France,Engineer,811.92,18.779096768295332,450.698322439088,361.221677560912,44.489811503708744
Deep Learning from Scratch - Weidman,Michael Nielsen,14,73.63,60+,Male,Germany,Engineer,1030.82,41.149730944262274,576.0962332196718,454.7237667803281,44.11281957861976
Generative Deep Learning - Foster,Ian Goodfellow,26,71.41,36-45,Male,India,Student,1856.6599999999999,37.15209798084522,965.9545475019758,890.7054524980241,47.973535946162684
Generative Deep Learning - Foster,David Foster,38,40.8,60+,Female,UK,Student,1550.3999999999999,19.96009438443875,758.4835866086726,791.9164133913273,51.07820003814031
Hands-On Machine Learning - Geron,Aston Zhang,23,70.47,26-35,Other,Australia,Engineer,1620.81,42.60034506256732,979.8079364390484,641.0020635609516,39.54825448762974
Fundamentals of Deep Learning - Buduma,Nithin Buduma,22,69.32,36-45,Male,India,Engineer,1525.04,32.04921050400006,705.0826310880013,819.9573689119986,53.76628605885738
Hands-On Machine Learning - Geron,Michael Nielsen,48,61.61,46-60,Female,USA,Researcher,2957.2799999999997,39.41096627277134,1891.7263810930244,1065.5536189069753,36.031543137848814
Neural Networks and Deep Learning - Nielsen,Michael Nielsen,19,48.68,26-35,Female,Australia,Engineer,924.92,31.199554695848157,592.7915392211149,332.128460778885,35.90888517697585
Neural Networks and Deep Learning - Nielsen,Seth Weidman,46,43.57,26-35,Male,Germany,Professional,2004.22,22.855882250514334,1051.3705835236594,952.8494164763406,47.54215687281539
Hands-On Machine Learning - Geron,Michael Nielsen,3,41.59,26-35,Other,USA,Professional,124.77000000000001,20.173828532119675,60.52148559635903,64.24851440364098,51.49355967271057
Fundamentals of Deep Learning - Buduma,Eli Stevens,42,45.93,46-60,Male,Netherlands,Engineer,1929.06,22.28355746413844,935.9094134938144,993.1505865061855,51.4836545522786
Hands-On Machine Learning - Geron,Aston Zhang,19,75.18,18-25,Female,Germany,Student,1428.42,40.94959852141053,778.0423719068001,650.3776280932,45.53126028011369
Generative Deep Learning - Foster,Eli Stevens,9,33.88,60+,Other,Germany,Researcher,304.92,20.865803240352484,187.79222916317235,117.12777083682766,38.412623257519236
Dive into Deep Learning - Zhang,Aston Zhang,28,71.44,36-45,Female,India,Student,2000.32,36.26727378538038,1015.4836659906507,984.8363340093492,49.23393927018424
Grokking Deep Learning - Trask,David Foster,20,47.44,18-25,Male,USA,Engineer,948.8,27.65813689255472,553.1627378510943,395.6372621489056,41.698699636267456
Deep Learning - Goodfellow,Aston Zhang,45,56.08,36-45,Other,USA,Professional,2523.6,28.866918564841566,1299.0113354178704,1224.5886645821295,48.52546618252217
Grokking Deep Learning - Trask,Eli Stevens,7,69.72,60+,Female,UK,Researcher,488.03999999999996,34.25740702429034,239.80184917003237,248.2381508299676,50.864304325458484
Fundamentals of Deep Learning - Buduma,Aston Zhang,14,74.22,46-60,Female,Australia,Student,1039.08,30.241521981381077,423.38130773933506,615.6986922606649,59.25421452252617
Grokking Deep Learning - Trask,David Foster,9,47.24,26-35,Female,Netherlands,Student,425.16,18.95147070648196,170.56323635833763,254.5967636416624,59.88257682793827
Neural Networks and Deep Learning - Nielsen,David Foster,19,53.09,26-35,Male,USA,Engineer,1008.71,24.854736684830335,472.2399970117764,536.4700029882237,53.18376966503987
Deep Learning with PyTorch - Stevens,Ian Goodfellow,47,50.73,46-60,Other,UK,Researcher,2384.31,26.47709727882435,1244.4235721047444,1139.8864278952556,47.80781139597014
Deep Learning - Goodfellow,Aston Zhang,14,30.66,18-25,Male,Netherlands,Professional,429.24,20.09390021739623,281.3146030435472,147.9253969564528,34.4621649791382
Deep Learning from Scratch - Weidman,Seth Weidman,38,44.8,18-25,Male,Canada,Engineer,1702.3999999999999,28.65162822498491,1088.7618725494267,613.6381274505732,36.04547271208724
Fundamentals of Deep Learning - Buduma,Andrew Trask,36,52.96,36-45,Male,Canada,Researcher,1906.56,25.428721691997985,915.4339809119275,991.1260190880724,51.98504212236029
Deep Learning - Goodfellow,Francois Chollet,40,50.55,46-60,Other,Netherlands,Student,2022.0,23.9284558178569,957.138232714276,1064.861767285724,52.663786710471015
Grokking Deep Learning - Trask,David Foster,17,66.1,18-25,Male,Canada,Engineer,1123.6999999999998,30.94779666931864,526.112543378417,597.5874566215829,53.180337867899176
Neural Networks and Deep Learning - Nielsen,Aurelien Geron,30,49.24,46-60,Male,France,Student,1477.2,24.707213994292424,741.2164198287727,735.9835801712273,49.82287978413399
Deep Learning with Python - Chollet,Andrew Trask,9,54.47,60+,Male,USA,Student,490.23,29.9290652763575,269.3615874872175,220.86841251278253,45.05403841314944
Dive into Deep Learning - Zhang,Nithin Buduma,33,51.48,26-35,Male,France,Engineer,1698.84,27.36678507125565,903.1039073514364,795.7360926485635,46.839966839052735
Deep Learning from Scratch - Weidman,Aston Zhang,25,67.03,26-35,Female,Australia,Engineer,1675.75,31.201255754297062,780.0313938574266,895.7186061425734,53.45180403655518
Dive into Deep Learning - Zhang,Eli Stevens,14,73.15,26-35,Male,USA,Engineer,1024.1000000000001,32.1227561912127,449.7185866769778,574.3814133230223,56.08645770169146
Deep Learning - Goodfellow,Francois Chollet,11,56.59,46-60,Female,UK,Engineer,622.49,22.84953352257814,251.34486874835954,371.14513125164046,59.62266562541414
Neural Networks and Deep Learning - Nielsen,Aurelien Geron,35,69.47,46-60,Male,France,Engineer,2431.45,30.996747857048607,1084.8861749967014,1346.5638250032985,55.38110284000488
Neural Networks and Deep Learning - Nielsen,Andrew Trask,41,44.84,36-45,Other,France,Student,1838.44,27.42445389185128,1124.4026095659024,714.0373904340977,38.839308894176455
Grokking Deep Learning - Trask,Aston Zhang,14,57.07,26-35,Female,Australia,Professional,798.98,26.999335945765726,377.99070324072017,420.98929675927985,52.69084291963251
Generative Deep Learning - Foster,Ian Goodfellow,30,47.26,36-45,Female,France,Professional,1417.8,25.547836463902765,766.435093917083,651.364906082917,45.9419456963547
Grokking Deep Learning - Trask,Nithin Buduma,41,50.71,26-35,Female,Germany,Engineer,2079.11,29.27946437856932,1200.458039521342,878.6519604786581,42.26096553230267
Generative Deep Learning - Foster,Francois Chollet,4,66.62,36-45,Female,UK,Student,266.48,44.3724022839925,177.48960913597,88.99039086403002,33.39477291505179
Generative Deep Learning - Foster,Seth Weidman,4,74.08,36-45,Other,Canada,Professional,296.32,49.38591570669535,197.5436628267814,98.7763371732186,33.33434704819742
Deep Learning from Scratch - Weidman,Ian Goodfellow,28,36.07,60+,Male,UK,Professional,1009.96,22.497584732165986,629.9323725006476,380.02762749935243,37.62798798955923
Grokking Deep Learning - Trask,Aurelien Geron,8,61.73,36-45,Female,Germany,Professional,493.84,25.343072335746196,202.74457868596957,291.09542131403043,58.94529023854497
Deep Learning with Python - Chollet,Francois Chollet,2,59.11,46-60,Other,Australia,Student,118.22,33.84172374164166,67.68344748328332,50.53655251671668,42.74788742743756
Hands-On Machine Learning - Geron,Ian Goodfellow,41,35.92,36-45,Female,Australia,Engineer,1472.72,22.844223481680313,936.6131627488928,536.1068372511072,36.40249587505481
Hands-On Machine Learning - Geron,Nithin Buduma,46,40.59,26-35,Male,USA,Engineer,1867.14,16.446516521083474,756.5397599698398,1110.6002400301604,59.481358657099115
Grokking Deep Learning - Trask,Seth Weidman,22,45.55,36-45,Female,UK,Engineer,1002.0999999999999,25.73144024561714,566.0916854035771,436.0083145964228,43.50946159030264
Grokking Deep Learning - Trask,Ian Goodfellow,41,38.35,18-25,Other,Netherlands,Researcher,1572.3500000000001,25.208576497268268,1033.551636387999,538.7983636120011,34.26707562641912
Dive into Deep Learning - Zhang,Michael Nielsen,16,42.19,26-35,Male,Netherlands,Researcher,675.04,22.876709973935572,366.02735958296915,309.0126404170308,45.776937724731994
Deep Learning from Scratch - Weidman,Seth Weidman,29,43.38,18-25,Other,Australia,Researcher,1258.02,17.4054381245074,504.75770561071454,753.2622943892854,59.87681391307653
Grokking Deep Learning - Trask,Aurelien Geron,49,46.78,26-35,Male,France,Student,2292.2200000000003,18.866561470881916,924.4615120732138,1367.7584879267865,59.66959924993178
Dive into Deep Learning - Zhang,Nithin Buduma,48,67.47,46-60,Male,Australia,Professional,3238.56,35.421130033291725,1700.214241598003,1538.345758401997,47.50091887758748
Generative Deep Learning - Foster,Aston Zhang,30,58.6,46-60,Male,Australia,Professional,1758.0,26.165052373186544,784.9515711955963,973.0484288044037,55.34973997749737
Neural Networks and Deep Learning - Nielsen,Eli Stevens,12,79.31,46-60,Female,Australia,Student,951.72,47.53327448421993,570.3992938106392,381.32070618936086,40.066480287202204
Neural Networks and Deep Learning - Nielsen,Eli Stevens,35,50.74,18-25,Other,Australia,Student,1775.9,31.085342410401474,1087.9869843640515,687.9130156359486,38.736022052815386
Generative Deep Learning - Foster,Eli Stevens,11,67.69,60+,Other,Netherlands,Engineer,744.5899999999999,30.688205006418983,337.5702550706088,407.0197449293911,54.663606136181144
Fundamentals of Deep Learning - Buduma,Francois Chollet,46,73.57,26-35,Other,Netherlands,Engineer,3384.22,49.038818211023894,2255.7856377070993,1128.4343622929005,33.344001344265465
Dive into Deep Learning - Zhang,Aurelien Geron,21,63.95,46-60,Male,Canada,Researcher,1342.95,34.05800200592069,715.2180421243345,627.7319578756656,46.74276465063223
Dive into Deep Learning - Zhang,Nithin Buduma,21,50.59,26-35,Female,Canada,Researcher,1062.39,22.40397233952263,470.4834191299752,591.906580870025,55.71462277224229
Generative Deep Learning - Foster,Seth Weidman,5,67.68,18-25,Male,USA,Student,338.40000000000003,42.58936444720101,212.94682223600503,125.453177763995,37.07245205791814
Deep Learning with Python - Chollet,Francois Chollet,48,40.18,60+,Other,Australia,Researcher,1928.6399999999999,25.59435262320218,1228.5289259137046,700.1110740862953,36.300764999496806
Deep Learning with PyTorch - Stevens,Aurelien Geron,20,46.38,18-25,Female,Netherlands,Professional,927.6,27.447157206667175,548.9431441333435,378.65685586665654,40.82113582003628
