Book_ID,Book_Title,Category,Publication_Year,Age_Group,Gender,Income_Level,Region,Marketing_Channel,Ad_Spend,Units_Sold,Price,Cost,Revenue,Total_Cost,Profit,Profit_Margin (%)
889,SEO Mastery,Digital,2018,36-45,Female,Low,London,Instagram,5.78,11,26.65,15.91,293.15,175.01,118.13999999999999,40.30018761726078
890,Advertising Strategy,Digital,2022,56+,Male,High,Glasgow,Email,29.74,338,43.47,33.3,14692.859999999999,11255.4,3437.459999999999,23.395445134575567
891,SEO Mastery,Social Media,2020,36-45,Female,Low,Manchester,Organic,43.6,449,20.81,12.4,9343.689999999999,5567.6,3776.0899999999983,40.41326285439691
892,Marketing Analytics,Analytics,2019,36-45,Female,Low,Leeds,Facebook,26.33,154,39.54,22.94,6089.16,3532.76,2556.3999999999996,41.98280222559433
893,Digital Marketing 101,SEO,2018,46-55,Female,Medium,Manchester,Google Ads,5.18,453,55.66,26.7,25213.98,12095.1,13118.88,52.0301832554797
894,Brand Management,Social Media,2022,36-45,Female,Low,Glasgow,Google Ads,5.5,375,49.89,26.1,18708.75,9787.5,8921.25,47.68490679494889
895,Consumer Psychology,Social Media,2015,36-45,Female,Medium,Leeds,Google Ads,23.75,429,56.07,23.38,24054.03,10030.02,14024.009999999998,58.30212234706617
896,Digital Marketing 101,SEO,2023,26-35,Female,Low,Leeds,Email,11.98,70,58.93,38.51,4125.1,2695.7,1429.4000000000005,34.65128118106229
897,Consumer Psychology,SEO,2015,18-25,Female,High,Manchester,Facebook,34.9,282,10.53,5.26,2969.46,1483.32,1486.14,50.047483380816715
898,Advertising Strategy,Digital,2022,46-55,Male,Low,Manchester,Organic,36.9,58,41.14,21.46,2386.12,1244.68,1141.4399999999998,47.83665532328634
899,Email Marketing Guide,Social Media,2018,46-55,Male,High,London,Organic,13.0,341,30.64,21.7,10448.24,7399.7,3048.54,29.177545691906005
900,Content Marketing,Branding,2023,46-55,Female,High,Glasgow,Google Ads,44.98,453,52.99,28.13,24004.47,12742.89,11261.580000000002,46.91451217210795
901,Social Media Strategy,SEO,2025,26-35,Male,Low,London,Facebook,24.89,413,22.59,11.22,9329.67,4633.860000000001,4695.8099999999995,50.33200531208498
902,Digital Marketing 101,SEO,2019,36-45,Male,High,Leeds,Facebook,11.43,443,59.05,27.61,26159.149999999998,12231.23,13927.919999999998,53.243014394580854
903,Brand Management,Analytics,2017,18-25,Female,Low,Manchester,Facebook,39.39,140,40.69,28.89,5696.599999999999,4044.6,1651.9999999999995,28.999754239370844
904,SEO Mastery,Branding,2023,56+,Male,Low,Leeds,Instagram,40.55,52,49.68,22.45,2583.36,1167.3999999999999,1415.9600000000003,54.81078904991949
905,Brand Management,Branding,2025,36-45,Female,High,Leeds,Instagram,33.77,66,14.28,8.3,942.4799999999999,547.8000000000001,394.67999999999984,41.8767507002801
906,Advertising Strategy,SEO,2023,26-35,Female,High,Birmingham,Google Ads,43.41,59,19.17,11.56,1131.0300000000002,682.0400000000001,448.9900000000001,39.69744392279604
907,Consumer Psychology,Digital,2018,36-45,Female,Medium,Birmingham,Facebook,38.18,461,47.92,32.34,22091.12,14908.740000000002,7182.379999999997,32.51252086811351
908,SEO Mastery,Analytics,2025,36-45,Female,High,Leeds,Facebook,44.7,474,11.1,7.25,5261.4,3436.5,1824.8999999999996,34.68468468468468
909,Social Media Strategy,Branding,2018,26-35,Female,Medium,Manchester,Organic,24.52,187,50.84,36.82,9507.08,6885.34,2621.74,27.576711250983475
910,Social Media Strategy,SEO,2022,46-55,Male,High,Leeds,Organic,38.64,302,10.7,4.47,3231.3999999999996,1349.9399999999998,1881.4599999999998,58.22429906542056
911,Digital Marketing 101,Branding,2016,46-55,Female,Low,Birmingham,Google Ads,49.99,55,42.86,22.23,2357.3,1222.65,1134.65,48.133457769482035
912,Advertising Strategy,Analytics,2023,18-25,Male,High,Manchester,Facebook,37.62,179,28.25,14.47,5056.75,2590.13,2466.62,48.7787610619469
913,Email Marketing Guide,Analytics,2020,18-25,Female,Low,Leeds,Google Ads,10.14,280,40.57,18.6,11359.6,5208.0,6151.6,54.15331525757949
914,Advertising Strategy,Social Media,2023,46-55,Female,Low,Glasgow,Organic,28.32,426,44.8,23.1,19084.8,9840.6,9244.199999999999,48.43749999999999
915,Consumer Psychology,SEO,2022,56+,Female,Low,Glasgow,Organic,31.43,345,27.12,14.21,9356.4,4902.450000000001,4453.949999999999,47.603244837758105
916,Brand Management,Analytics,2021,36-45,Male,Medium,Leeds,Instagram,12.84,148,15.4,9.37,2279.2000000000003,1386.76,892.4400000000003,39.155844155844164
917,Social Media Strategy,Social Media,2015,56+,Female,High,Manchester,Google Ads,48.33,256,13.48,8.97,3450.88,2296.32,1154.56,33.45697329376854
918,Brand Management,Social Media,2017,36-45,Female,Low,Leeds,Google Ads,12.9,157,39.45,21.79,6193.650000000001,3421.0299999999997,2772.620000000001,44.76552598225603
919,Brand Management,Branding,2025,46-55,Female,Low,Leeds,Facebook,12.99,239,36.03,24.78,8611.17,5922.42,2688.75,31.223980016652792
920,Brand Management,Branding,2016,18-25,Female,Medium,Birmingham,Facebook,46.18,289,47.11,25.18,13614.789999999999,7277.0199999999995,6337.7699999999995,46.55062619401401
921,Social Media Strategy,Social Media,2019,18-25,Male,High,Glasgow,Instagram,25.93,134,35.49,18.32,4755.66,2454.88,2300.7799999999997,48.379825302902226
922,Marketing Research,Branding,2019,56+,Female,High,Birmingham,Email,7.84,201,31.12,19.18,6255.12,3855.18,2399.94,38.36760925449872
923,Marketing Analytics,Analytics,2019,18-25,Male,Medium,Birmingham,Email,31.92,383,29.9,12.24,11451.699999999999,4687.92,6763.779999999999,59.063545150501675
924,Consumer Psychology,Digital,2018,46-55,Female,Medium,Leeds,Email,32.08,89,11.32,4.89,1007.48,435.21,572.27,56.80212014134275
925,Marketing Research,Analytics,2019,56+,Male,High,Birmingham,Google Ads,7.9,103,26.78,15.19,2758.34,1564.57,1193.7700000000002,43.27856609410008
926,Consumer Psychology,Social Media,2017,36-45,Male,Medium,Glasgow,Google Ads,48.76,235,58.8,45.7,13818.0,10739.5,3078.5,22.27891156462585
927,SEO Mastery,Social Media,2015,18-25,Female,High,Birmingham,Organic,29.48,74,53.68,36.96,3972.32,2735.04,1237.2800000000002,31.147540983606557
928,Advertising Strategy,Analytics,2019,26-35,Female,High,Glasgow,Google Ads,30.19,97,26.47,11.52,2567.5899999999997,1117.44,1450.1499999999996,56.47903286739705
929,Advertising Strategy,Branding,2023,18-25,Male,Low,Birmingham,Google Ads,28.41,97,39.39,29.09,3820.83,2821.73,999.0999999999999,26.148768723026144
930,Content Marketing,Branding,2023,36-45,Female,Low,Glasgow,Google Ads,32.48,210,52.36,36.28,10995.6,7618.8,3376.8,30.710466004583655
931,Advertising Strategy,Social Media,2018,56+,Female,High,Birmingham,Instagram,16.89,223,32.06,20.66,7149.38,4607.18,2542.2,35.55832813474735
932,Social Media Strategy,SEO,2017,36-45,Female,High,Birmingham,Google Ads,17.93,213,10.9,7.94,2321.7000000000003,1691.22,630.4800000000002,27.1559633027523
933,Email Marketing Guide,Branding,2015,26-35,Male,High,Manchester,Facebook,28.01,410,13.73,7.71,5629.3,3161.1,2468.2000000000003,43.84559359067735
934,Digital Marketing 101,Analytics,2016,46-55,Female,High,Glasgow,Facebook,41.3,391,35.52,17.36,13888.320000000002,6787.76,7100.560000000001,51.126126126126124
935,Content Marketing,Branding,2022,18-25,Female,High,Glasgow,Organic,7.24,98,58.47,35.36,5730.0599999999995,3465.2799999999997,2264.7799999999997,39.524542500427565
936,Digital Marketing 101,Analytics,2015,56+,Female,High,Glasgow,Instagram,32.15,485,44.66,27.67,21660.1,13419.95,8240.149999999998,38.042991491267344
937,Consumer Psychology,Social Media,2022,46-55,Male,Medium,London,Facebook,41.31,70,13.55,8.34,948.5,583.8,364.70000000000005,38.45018450184502
938,Digital Marketing 101,Branding,2021,36-45,Female,High,Birmingham,Instagram,12.06,280,19.47,12.19,5451.599999999999,3413.2,2038.3999999999996,37.390857729840775
939,Digital Marketing 101,Analytics,2022,56+,Male,Medium,Glasgow,Instagram,5.68,103,48.57,37.86,5002.71,3899.58,1103.13,22.050648548486723
940,Content Marketing,Social Media,2020,46-55,Female,Medium,London,Organic,19.07,316,52.07,39.62,16454.12,12519.92,3934.199999999999,23.910120990973684
941,SEO Mastery,SEO,2023,56+,Male,High,Manchester,Instagram,31.47,36,40.88,30.67,1471.68,1104.1200000000001,367.55999999999995,24.97553816046966
942,Brand Management,Analytics,2017,26-35,Female,High,Glasgow,Google Ads,11.22,223,42.22,30.42,9415.06,6783.660000000001,2631.3999999999987,27.948839412600652
943,Advertising Strategy,SEO,2024,26-35,Female,Medium,Glasgow,Instagram,24.18,83,11.42,8.88,947.86,737.0400000000001,210.81999999999994,22.241681260945704
944,Advertising Strategy,SEO,2018,18-25,Male,Medium,London,Organic,29.85,70,51.43,22.6,3600.1,1582.0,2018.1,56.0567762006611
945,Social Media Strategy,Digital,2020,18-25,Male,High,Birmingham,Organic,31.95,195,49.41,25.0,9634.949999999999,4875.0,4759.949999999999,49.40295486743573
946,Content Marketing,Branding,2022,26-35,Male,High,Manchester,Organic,17.35,40,22.95,13.72,918.0,548.8000000000001,369.19999999999993,40.21786492374727
947,Social Media Strategy,Analytics,2019,56+,Female,Medium,Glasgow,Facebook,23.0,228,45.43,33.56,10358.039999999999,7651.68,2706.3599999999988,26.128109178956628
948,Email Marketing Guide,SEO,2017,26-35,Female,Medium,Birmingham,Google Ads,40.03,21,20.74,12.49,435.53999999999996,262.29,173.24999999999994,39.77820636451301
949,Email Marketing Guide,Digital,2020,18-25,Female,Medium,Manchester,Facebook,47.35,311,12.02,8.4,3738.22,2612.4,1125.8199999999997,30.116472545757066
950,Social Media Strategy,Social Media,2018,26-35,Female,Low,Leeds,Email,43.78,424,20.06,9.14,8505.439999999999,3875.36,4630.079999999998,54.43668993020936
951,Content Marketing,Analytics,2023,26-35,Male,Medium,Leeds,Google Ads,30.39,41,18.93,9.48,776.13,388.68,387.45,49.92076069730586
952,Social Media Strategy,SEO,2017,56+,Female,Low,Manchester,Instagram,23.46,169,26.89,18.63,4544.41,3148.47,1395.94,30.717738936407592
953,Advertising Strategy,Branding,2018,46-55,Female,High,London,Organic,19.98,498,30.92,14.41,15398.160000000002,7176.18,8221.980000000001,53.39586028460543
954,Marketing Research,Digital,2021,18-25,Female,High,Manchester,Email,10.62,246,35.43,19.15,8715.78,4710.9,4004.880000000001,45.94976009031895
955,Marketing Analytics,SEO,2021,56+,Female,Medium,Manchester,Google Ads,9.79,236,33.84,17.12,7986.240000000001,4040.32,3945.9200000000005,49.40898345153665
956,Digital Marketing 101,Branding,2018,26-35,Female,High,London,Facebook,35.98,190,23.53,12.7,4470.7,2413.0,2057.7,46.02634934126647
957,Marketing Analytics,SEO,2020,26-35,Female,High,London,Organic,16.69,326,11.46,7.83,3735.9600000000005,2552.58,1183.3800000000006,31.675392670157077
958,Content Marketing,Analytics,2017,46-55,Female,High,Birmingham,Facebook,16.46,55,40.26,22.03,2214.2999999999997,1211.65,1002.6499999999996,45.28067560854445
959,Marketing Analytics,Analytics,2020,18-25,Male,High,Birmingham,Google Ads,49.92,350,29.79,18.53,10426.5,6485.5,3941.0,37.79791876468613
960,Email Marketing Guide,Analytics,2016,18-25,Female,Low,London,Google Ads,13.46,467,24.93,10.97,11642.31,5122.990000000001,6519.319999999999,55.99679101484155
961,Consumer Psychology,Digital,2022,36-45,Female,Low,Leeds,Email,11.66,89,53.35,38.52,4748.150000000001,3428.28,1319.8700000000003,27.79756326148079
962,Digital Marketing 101,Analytics,2016,18-25,Female,Medium,Leeds,Instagram,9.44,144,47.34,25.94,6816.960000000001,3735.36,3081.600000000001,45.204900718208705
963,Brand Management,Branding,2025,46-55,Female,Medium,Manchester,Facebook,31.09,269,52.89,34.88,14227.41,9382.720000000001,4844.689999999999,34.0518056343354
964,Content Marketing,SEO,2021,36-45,Male,Medium,Glasgow,Email,33.25,484,34.75,23.98,16819.0,11606.32,5212.68,30.992805755395686
965,Digital Marketing 101,Social Media,2023,36-45,Male,High,Manchester,Organic,21.44,317,16.55,8.01,5246.35,2539.17,2707.1800000000003,51.6012084592145
966,Marketing Analytics,Branding,2015,26-35,Male,High,Manchester,Instagram,29.09,256,44.81,33.78,11471.36,8647.68,2823.6800000000003,24.61504128542736
967,Email Marketing Guide,Branding,2022,26-35,Male,Low,Glasgow,Email,40.48,482,20.3,13.12,9784.6,6323.839999999999,3460.760000000001,35.369458128078826
968,SEO Mastery,Analytics,2021,18-25,Male,Low,London,Facebook,41.81,168,32.06,18.32,5386.08,3077.76,2308.3199999999997,42.857142857142854
969,Marketing Research,Digital,2020,36-45,Male,Medium,Leeds,Google Ads,48.11,212,13.25,6.27,2809.0,1329.24,1479.76,52.67924528301887
970,Brand Management,SEO,2020,26-35,Female,Low,Manchester,Organic,42.09,121,51.27,39.83,6203.67,4819.429999999999,1384.2400000000007,22.31324361224889
971,Marketing Research,Digital,2020,46-55,Male,Low,Glasgow,Facebook,30.42,477,16.3,11.44,7775.1,5456.88,2318.2200000000003,29.8159509202454
972,Digital Marketing 101,SEO,2023,26-35,Male,Low,Birmingham,Instagram,13.08,301,55.15,26.65,16600.149999999998,8021.65,8578.499999999998,51.67724388032637
973,Email Marketing Guide,SEO,2016,26-35,Female,Low,Manchester,Instagram,9.49,447,53.21,28.47,23784.87,12726.09,11058.779999999999,46.49501973313287
974,Email Marketing Guide,Digital,2015,36-45,Male,Low,Leeds,Google Ads,7.45,319,33.23,24.05,10600.369999999999,7671.95,2928.419999999999,27.62563948239542
975,Marketing Analytics,Branding,2020,36-45,Female,Medium,London,Google Ads,34.99,128,47.22,32.03,6044.16,4099.84,1944.3199999999997,32.168572638712405
976,Advertising Strategy,SEO,2024,56+,Female,Medium,Manchester,Organic,41.34,392,40.97,28.94,16060.24,11344.480000000001,4715.759999999998,29.362948498901627
977,Marketing Analytics,Digital,2025,46-55,Male,Low,Manchester,Organic,27.89,26,50.15,28.91,1303.8999999999999,751.66,552.2399999999999,42.35294117647058
978,Advertising Strategy,SEO,2022,36-45,Female,Medium,Glasgow,Google Ads,7.46,340,31.59,21.69,10740.6,7374.6,3366.0,31.339031339031337
979,Advertising Strategy,Social Media,2017,18-25,Male,High,Birmingham,Google Ads,29.1,423,49.29,27.34,20849.67,11564.82,9284.849999999999,44.53235950497058
980,Brand Management,Branding,2024,46-55,Male,Low,Birmingham,Instagram,47.11,236,33.12,16.05,7816.32,3787.8,4028.5199999999995,51.539855072463766
981,Marketing Analytics,Analytics,2015,46-55,Female,High,London,Google Ads,31.89,370,57.05,37.26,21108.5,13786.199999999999,7322.300000000001,34.688869412795796
982,SEO Mastery,SEO,2023,36-45,Female,Medium,Leeds,Email,41.42,495,34.32,27.13,16988.4,13429.35,3559.050000000001,20.949883449883455
983,Social Media Strategy,Social Media,2015,46-55,Male,Medium,London,Facebook,41.01,415,33.13,17.37,13748.95,7208.55,6540.400000000001,47.57017808632659
984,Social Media Strategy,Analytics,2017,36-45,Female,High,Manchester,Google Ads,46.95,126,49.25,28.78,6205.5,3626.28,2579.22,41.56345177664974
985,Marketing Analytics,Analytics,2022,26-35,Female,Medium,Manchester,Organic,39.66,52,51.08,34.2,2656.16,1778.4,877.7599999999998,33.046202036021924
986,Marketing Analytics,SEO,2017,56+,Male,Low,Birmingham,Email,38.65,377,37.72,23.26,14220.439999999999,8769.02,5451.419999999998,38.33510074231176
987,Marketing Research,Digital,2018,26-35,Male,High,Leeds,Organic,15.53,124,18.99,14.0,2354.7599999999998,1736.0,618.7599999999998,26.276987888362292
988,Brand Management,SEO,2022,36-45,Female,Low,Glasgow,Email,7.7,292,33.39,23.53,9749.880000000001,6870.76,2879.120000000001,29.5297993411201
989,Marketing Analytics,Social Media,2015,36-45,Male,High,Leeds,Google Ads,28.29,46,58.4,24.72,2686.4,1137.12,1549.2800000000002,57.67123287671233
990,Marketing Research,Analytics,2020,26-35,Male,Medium,Manchester,Facebook,10.6,311,47.65,38.09,14819.15,11845.990000000002,2973.159999999998,20.062959076600198
991,Advertising Strategy,SEO,2015,18-25,Male,High,Glasgow,Organic,48.3,122,50.56,35.44,6168.320000000001,4323.679999999999,1844.6400000000012,29.905063291139257
992,Email Marketing Guide,Digital,2015,18-25,Male,High,Leeds,Email,18.05,44,11.64,8.68,512.1600000000001,381.91999999999996,130.24000000000012,25.42955326460483
993,Email Marketing Guide,SEO,2022,18-25,Male,Low,Leeds,Instagram,43.38,141,33.39,22.05,4707.99,3109.05,1598.9399999999996,33.96226415094339
994,Advertising Strategy,Branding,2025,36-45,Male,Medium,Glasgow,Google Ads,22.44,345,42.33,31.43,14603.849999999999,10843.35,3760.499999999998,25.750059059768475
995,Content Marketing,Digital,2018,46-55,Male,Low,Manchester,Facebook,19.54,345,51.5,22.92,17767.5,7907.400000000001,9860.099999999999,55.495145631067956
996,Marketing Research,Social Media,2015,36-45,Female,Medium,Leeds,Google Ads,47.08,478,12.46,6.72,5955.88,3212.16,2743.7200000000003,46.06741573033708
997,Marketing Research,Analytics,2024,46-55,Male,Low,Glasgow,Instagram,21.35,419,52.62,39.49,22047.78,16546.31,5501.4699999999975,24.952489547700484
998,Advertising Strategy,SEO,2021,26-35,Female,High,Manchester,Facebook,22.56,386,37.42,17.99,14444.12,6944.139999999999,7499.980000000001,51.92410475681455
999,SEO Mastery,Digital,2019,56+,Female,Low,Glasgow,Instagram,9.77,237,19.87,8.57,4709.1900000000005,2031.0900000000001,2678.1000000000004,56.86965274282839
1000,Consumer Psychology,Branding,2019,46-55,Female,Medium,Glasgow,Google Ads,35.17,156,25.86,18.5,4034.16,2886.0,1148.1599999999999,28.460943542150037
